id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
4227,2025-06-13,3010,,1
5038,2025-06-13,192,,1
821,2025-06-13,749,,5
3834,2025-06-13,3293,,5
2803,2025-06-13,2980,,1
4545,2025-06-13,3945,,3
973,2025-06-13,1839,,1
3105,2025-06-13,3033,,1
280,2025-06-13,3742,,1
3058,2025-06-13,3442,,1
4812,2025-06-13,3405,,1
4278,2025-06-13,1731,,1
4156,2025-06-13,526,,5
2219,2025-06-13,3286,,4
4028,2025-06-13,3315,,3
405,2025-06-13,4158,,3
2206,2025-06-13,3636,,1
1977,2025-06-13,3051,,3
3314,2025-06-13,1796,,1
5021,2025-06-13,2630,,5
4991,2025-06-13,3106,,3
2183,2025-06-13,1015,,5
1743,2025-06-13,299,,1
623,2025-06-13,1282,,1
2724,2025-06-13,2766,,1
1985,2025-06-13,895,,1
3132,2025-06-13,3681,,5
42,2025-06-13,948,,3
4556,2025-06-13,2286,,5
2533,2025-06-13,338,,3
4811,2025-06-13,1998,,1
2314,2025-06-13,1089,,1
1799,2025-06-13,1283,,1
2357,2025-06-13,1266,,3
694,2025-06-13,3806,,3
2782,2025-06-13,380,,3
1735,2025-06-13,4253,,3
2929,2025-06-13,1355,,1
1181,2025-06-13,3876,,3
938,2025-06-13,3364,,1
360,2025-06-13,3084,,3
982,2025-06-13,3313,,5
4774,2025-06-13,1092,,1
3157,2025-06-13,759,,5
947,2025-06-13,1445,,1
2479,2025-06-13,3729,,5
2306,2025-06-13,2209,,1
586,2025-06-13,1194,,1
1690,2025-06-13,1069,,3
3108,2025-06-13,872,,1
362,2025-06-13,2260,,1
3584,2025-06-13,1172,,3
4923,2025-06-13,1261,,3
1369,2025-06-13,1797,,3
1187,2025-06-13,1329,,5
2261,2025-06-13,1600,,1
1309,2025-06-13,3912,,1
254,2025-06-13,3824,,5
3185,2025-06-13,757,,3
1825,2025-06-13,4053,,1
278,2025-06-13,2872,,3
1896,2025-06-13,2306,,1
845,2025-06-13,3849,,3
4477,2025-06-13,3126,,1
3851,2025-06-13,1740,,1
4208,2025-06-13,1327,,3
3230,2025-06-13,3849,,3
2128,2025-06-13,1422,,5
4330,2025-06-13,3696,,5
591,2025-06-13,1711,,3
896,2025-06-13,3921,625,3
1971,2025-06-13,2304,,5
2194,2025-06-13,2543,,3
1749,2025-06-13,2352,,2
1107,2025-06-13,3990,,3
994,2025-06-13,1511,,4
2863,2025-06-13,3873,,3
3051,2025-06-13,3074,,1
2623,2025-06-13,4002,,5
4132,2025-06-13,2814,,2
3874,2025-06-13,1684,,5
467,2025-06-13,3093,,1
316,2025-06-13,1614,,1
5060,2025-06-13,591,,1
3625,2025-06-13,3769,,3
2105,2025-06-13,3072,,4
2435,2025-06-13,2895,,1
2387,2025-06-13,3873,,3
2007,2025-06-13,3879,,3
782,2025-06-13,3538,,1
929,2025-06-13,3096,,1
1254,2025-06-13,2528,,1
2197,2025-06-13,1529,,1
4496,2025-06-13,1290,,1
4655,2025-06-13,48,,1
4427,2025-06-13,581,,2
2086,2025-06-13,3072,,5
4895,2025-06-13,1401,,3
1269,2025-06-13,2361,,5
3859,2025-06-13,987,,1
713,2025-06-13,1332,,5
1795,2025-06-13,986,,1
94,2025-06-13,1283,,1
3483,2025-06-13,2443,,1
1351,2025-06-13,3128,,5
4287,2025-06-13,2506,,3
2288,2025-06-13,672,,1
3013,2025-06-13,2796,,1
2916,2025-06-13,4060,,1
476,2025-06-13,3714,,1
2459,2025-06-13,3330,,1
3638,2025-06-13,2974,,3
3040,2025-06-13,1225,,3
2936,2025-06-13,2871,,1
4538,2025-06-13,1805,,2
3865,2025-06-13,3435,,3
564,2025-06-13,3867,,1
4925,2025-06-13,2028,,5
2937,2025-06-13,2970,,1
4456,2025-06-13,306,,1
2025,2025-06-13,3665,,3
790,2025-06-13,2535,,3
3021,2025-06-13,254,,5
3487,2025-06-13,1390,,3
2561,2025-06-13,1071,,5
1402,2025-06-13,1808,,1
1674,2025-06-13,1317,,1
1980,2025-06-13,346,,3
224,2025-06-13,4329,,3
4388,2025-06-13,3208,,1
636,2025-06-13,2545,,1
658,2025-06-13,3214,,5
4856,2025-06-13,1923,,3
2481,2025-06-13,2074,,1
3675,2025-06-13,3186,,1
4546,2025-06-13,3275,,1
463,2025-06-13,1265,,1
4955,2025-06-13,1399,,1
2089,2025-06-13,2198,,3
618,2025-06-13,731,,5
610,2025-06-13,542,,1
2366,2025-06-13,4258,,5
2349,2025-06-13,1363,,1
3812,2025-06-13,1811,,1
3598,2025-06-13,3110,,5
175,2025-06-13,3185,,3
2975,2025-06-13,1146,,3
5016,2025-06-13,3163,,1
3745,2025-06-13,3791,,1
311,2025-06-13,206,,5
549,2025-06-13,4112,,1
3338,2025-06-13,3466,,1
5072,2025-06-13,4133,,3
1096,2025-06-13,4091,,1
1505,2025-06-13,947,,1
634,2025-06-13,4301,,5
4158,2025-06-13,1860,,1
3056,2025-06-13,4026,,5
243,2025-06-13,4313,,5
5061,2025-06-13,2114,,1
1595,2025-06-13,1195,,1
3751,2025-06-13,707,,3
2129,2025-06-13,4208,,2
4932,2025-06-13,3400,,3
116,2025-06-13,4064,,1
906,2025-06-13,1884,,1
4582,2025-06-13,2929,1204,1
820,2025-06-13,1762,,5
3600,2025-06-13,4353,,5
599,2025-06-13,617,,3
4437,2025-06-13,671,,1
444,2025-06-13,2037,,1
4426,2025-06-13,57,,1
5029,2025-06-13,3790,,5
2538,2025-06-13,2683,,1
4604,2025-06-13,2616,,1
1530,2025-06-13,156,,5
317,2025-06-13,3991,,1
307,2025-06-13,1531,,3
2135,2025-06-13,1447,,2
1155,2025-06-13,2489,,5
4117,2025-06-13,2902,,1
3679,2025-06-13,2083,,1
1979,2025-06-13,3026,,5
3831,2025-06-13,4296,,1
1828,2025-06-13,449,,1
4603,2025-06-13,4295,,3
1935,2025-06-13,1110,,1
1404,2025-06-13,540,,1
690,2025-06-13,1082,,3
4541,2025-06-13,592,,1
3319,2025-06-13,2062,,1
3544,2025-06-13,3067,,3
2270,2025-06-13,815,2060,1
1649,2025-06-13,631,,3
3560,2025-06-13,2480,,3
313,2025-06-13,2073,,5
47,2025-06-13,3263,,5
4086,2025-06-13,1795,,1
711,2025-06-13,2928,,1
4407,2025-06-13,4194,,1
4095,2025-06-13,1076,,3
4800,2025-06-13,3900,,3
1177,2025-06-13,1873,,1
3384,2025-06-13,415,,1
1721,2025-06-13,2938,,1
1079,2025-06-13,3842,,1
1348,2025-06-13,2047,,1
1695,2025-06-13,890,,3
4687,2025-06-13,767,,5
1642,2025-06-13,716,,1
3267,2025-06-13,3422,,1
3585,2025-06-13,257,,5
1123,2025-06-13,371,,1
4201,2025-06-13,3488,,1
954,2025-06-13,1649,,3
2455,2025-06-13,2346,,1
4912,2025-06-13,678,,1
159,2025-06-13,2523,,3
1687,2025-06-13,246,,1
1527,2025-06-13,1432,,1
641,2025-06-13,349,,3
2549,2025-06-13,3979,,1
1790,2025-06-13,2441,,1
4164,2025-06-13,2900,,1
4491,2025-06-13,519,,3
2322,2025-06-14,221,,1
1949,2025-06-14,3789,,5
730,2025-06-14,1949,,1
1962,2025-06-14,3959,,3
2836,2025-06-14,2301,,1
86,2025-06-14,3940,,1
2262,2025-06-14,4250,,1
1459,2025-06-14,4293,,3
4120,2025-06-14,1552,,3
2711,2025-06-14,4314,,5
1093,2025-06-14,1483,,1
4069,2025-06-14,1852,,5
2641,2025-06-14,3437,,1
1580,2025-06-14,2531,,1
1105,2025-06-14,1137,,3
2657,2025-06-14,655,,3
2551,2025-06-14,437,,1
3161,2025-06-14,354,,5
3320,2025-06-14,508,,3
1816,2025-06-14,1558,,3
2558,2025-06-14,752,,3
2095,2025-06-14,1995,,5
3432,2025-06-14,1510,,1
3531,2025-06-14,1100,865,1
5015,2025-06-14,2907,,5
3912,2025-06-14,4238,,5
2279,2025-06-14,1870,,1
1792,2025-06-14,1167,,3
1485,2025-06-14,1648,,1
1466,2025-06-14,627,,3
1456,2025-06-14,4079,,1
3473,2025-06-14,2927,,3
4980,2025-06-14,886,,1
4113,2025-06-14,1050,,4
1205,2025-06-14,2425,,3
4502,2025-06-14,1536,,1
1021,2025-06-14,1596,,3
1353,2025-06-14,3177,,1
355,2025-06-14,3030,,1
4977,2025-06-14,1627,,5
627,2025-06-14,621,,3
1731,2025-06-14,957,,3
2260,2025-06-14,2460,,3
1324,2025-06-14,362,,5
3388,2025-06-14,1673,,3
1823,2025-06-14,3369,,5
3771,2025-06-14,3516,,1
2489,2025-06-14,2406,,1
3137,2025-06-14,4216,,5
1882,2025-06-14,128,,1
1395,2025-06-14,1673,,1
4484,2025-06-14,3922,,1
2235,2025-06-14,3787,,1
4797,2025-06-14,2779,,5
10,2025-06-14,4333,,1
1008,2025-06-14,1751,,5
1999,2025-06-14,2857,,1
203,2025-06-14,824,,1
439,2025-06-14,1611,,3
3443,2025-06-14,465,,3
160,2025-06-14,262,,1
1370,2025-06-14,3621,,1
3594,2025-06-14,3367,,3
601,2025-06-14,1261,,3
4424,2025-06-14,2015,,3
319,2025-06-14,996,996,1
3715,2025-06-14,2418,,3
1293,2025-06-14,4054,,1
4487,2025-06-14,867,,1
2379,2025-06-14,1770,,5
374,2025-06-14,4099,,3
4094,2025-06-14,3550,,1
1714,2025-06-14,2280,,3
1098,2025-06-14,3825,,1
757,2025-06-14,375,,3
4449,2025-06-14,862,,3
1678,2025-06-14,2309,,5
211,2025-06-14,223,,1
1148,2025-06-14,960,,1
80,2025-06-14,3528,,5
1345,2025-06-14,375,,1
708,2025-06-14,3109,,1
2421,2025-06-14,1371,,3
4736,2025-06-14,4012,,3
3599,2025-06-14,42,,3
771,2025-06-14,2573,,5
2957,2025-06-14,3212,,1
4930,2025-06-14,3313,,5
4617,2025-06-14,2879,,1
3196,2025-06-14,2234,,5
1535,2025-06-14,1816,,3
4129,2025-06-14,28,,3
3026,2025-06-14,1862,,3
2327,2025-06-14,1523,,1
2630,2025-06-14,981,,1
4064,2025-06-14,2428,,3
4846,2025-06-14,713,,3
4794,2025-06-14,1967,,3
2050,2025-06-14,2437,,3
166,2025-06-14,2098,,1
1424,2025-06-14,1552,,1
4114,2025-06-14,3783,,3
1365,2025-06-14,1108,,3
986,2025-06-14,1885,,1
1015,2025-06-14,1026,,5
1274,2025-06-14,3961,,1
2445,2025-06-14,3930,,3
3722,2025-06-14,2095,,3
2881,2025-06-14,2490,,3
2312,2025-06-14,3495,3607,3
1322,2025-06-14,1006,,1
5079,2025-06-14,1154,,5
2033,2025-06-14,3254,,1
2462,2025-06-14,4045,,1
3828,2025-06-14,3468,,1
2645,2025-06-14,2647,,3
3927,2025-06-14,1184,,1
4196,2025-06-14,3880,,1
1450,2025-06-14,3473,,1
391,2025-06-14,2748,,3
3629,2025-06-14,3473,,1
3439,2025-06-14,3316,,3
3706,2025-06-14,4247,,5
3466,2025-06-14,4249,,1
4550,2025-06-14,4298,,5
262,2025-06-14,572,,5
161,2025-06-14,1763,,5
299,2025-06-14,3863,,1
4707,2025-06-14,3638,999,1
1572,2025-06-14,994,,3
2964,2025-06-14,2824,,1
2363,2025-06-14,3663,,1
1764,2025-06-14,3982,,3
60,2025-06-14,1427,,5
2114,2025-06-14,3788,,3
1865,2025-06-14,162,,1
4830,2025-06-14,1027,,5
2628,2025-06-14,3748,,3
797,2025-06-14,1833,,1
2420,2025-06-14,3844,,3
1091,2025-06-14,4310,,3
5043,2025-06-14,436,,1
4403,2025-06-14,2277,,5
3932,2025-06-14,1248,,1
980,2025-06-14,3114,,1
185,2025-06-14,1537,,1
1918,2025-06-14,218,,1
1423,2025-06-14,3028,,3
4296,2025-06-14,3779,,3
248,2025-06-14,2924,,3
1295,2025-06-14,858,,5
1443,2025-06-14,3474,,1
4072,2025-06-14,3170,,1
1601,2025-06-14,459,,5
3069,2025-06-14,2669,,5
462,2025-06-14,1537,,1
4554,2025-06-14,775,,5
107,2025-06-14,2517,,5
2315,2025-06-14,2562,,3
4560,2025-06-14,1394,,5
660,2025-06-14,3362,,5
2483,2025-06-14,2274,,3
152,2025-06-14,1046,,5
3400,2025-06-14,3532,,5
3312,2025-06-14,206,,5
4323,2025-06-14,4014,,1
4151,2025-06-14,1891,,1
4046,2025-06-14,844,,1
1934,2025-06-14,3781,,5
220,2025-06-14,524,,5
2875,2025-06-14,3058,,3
4735,2025-06-14,3847,,1
3855,2025-06-14,955,,3
763,2025-06-14,3581,,5
1479,2025-06-14,98,,3
3327,2025-06-14,2038,,1
4268,2025-06-14,1462,,5
775,2025-06-14,2714,,3
1412,2025-06-14,2696,,1
4601,2025-06-14,555,,5
4367,2025-06-14,3845,,1
1618,2025-06-14,3514,,1
4660,2025-06-14,2918,,1
3672,2025-06-14,14,,1
4990,2025-06-14,4346,,5
3883,2025-06-14,75,,3
1891,2025-06-14,599,,1
3349,2025-06-14,256,,3
937,2025-06-14,3234,,1
1988,2025-06-14,3352,,1
4462,2025-06-14,2622,,1
4571,2025-06-14,374,,5
1113,2025-06-14,447,,3
4570,2025-06-14,766,,5
933,2025-06-14,1002,,1
4710,2025-06-14,164,,5
2970,2025-06-14,3530,,5
4228,2025-06-14,3967,,1
1225,2025-06-14,3350,,5
3545,2025-06-14,2541,,3
1834,2025-06-14,454,,5
4250,2025-06-14,4074,,5
889,2025-06-14,2139,,3
3752,2025-06-14,499,,5
4791,2025-06-14,4117,,5
2444,2025-06-14,2042,,3
1892,2025-06-14,1038,,5
3287,2025-06-14,2236,,5
1709,2025-06-14,3670,,3
4248,2025-06-14,2456,,3
2178,2025-06-14,3908,,5
3209,2025-06-14,704,,5
3410,2025-06-14,1284,,3
4624,2025-06-14,280,,5
4793,2025-06-14,3657,,1
4627,2025-06-14,2731,,5
4903,2025-06-14,1056,,3
3264,2025-06-14,914,,3
3698,2025-06-14,3916,,5
3520,2025-06-14,3290,,5
4141,2025-06-14,3944,,5
1717,2025-06-14,3332,,3
4275,2025-06-14,69,,3
753,2025-06-14,928,,1
953,2025-06-14,356,,1
3968,2025-06-14,1186,,5
622,2025-06-14,341,,5
825,2025-06-14,4118,,5
2752,2025-06-14,1737,,1
1265,2025-06-14,3548,,5
1154,2025-06-14,3913,,5
4475,2025-06-14,4034,,3
972,2025-06-14,922,,3
4697,2025-06-14,3304,,3
1972,2025-06-14,3179,,1
4410,2025-06-14,1658,,5
3047,2025-06-14,1576,,1
3700,2025-06-14,3999,,3
4195,2025-06-14,1423,,1
1534,2025-06-14,1094,,1
1285,2025-06-14,1546,,5
4183,2025-06-14,305,,1
2452,2025-06-14,4024,,3
210,2025-06-14,3467,,1
2722,2025-06-14,3041,,3
4224,2025-06-14,2357,,1
1632,2025-06-14,2634,,1
552,2025-06-14,4106,,1
1231,2025-06-14,4288,,3
4986,2025-06-14,4366,,1
2823,2025-06-14,2365,,1
2191,2025-06-14,3003,,1
2404,2025-06-14,3488,,1
2005,2025-06-14,3917,,1
4478,2025-06-14,908,,3
4314,2025-06-14,2140,,1
542,2025-06-14,4230,,1
4581,2025-06-14,3955,,5
1057,2025-06-14,495,,1
2196,2025-06-14,521,,3
5115,2025-06-14,2298,,1
4008,2025-06-14,3190,,3
2753,2025-06-14,1252,,3
1190,2025-06-14,1188,,5
4874,2025-06-15,3331,,3
4728,2025-06-15,1663,,3
4326,2025-06-15,2003,,5
2545,2025-06-15,1680,,1
168,2025-06-15,1475,1475,1
87,2025-06-15,3429,,5
649,2025-06-15,2287,,1
852,2025-06-15,472,,3
2231,2025-06-15,3616,,4
2886,2025-06-15,3205,,1
4575,2025-06-15,3175,,1
5004,2025-06-15,2953,,5
2873,2025-06-15,4306,,3
792,2025-06-15,1016,,1
1932,2025-06-15,808,,3
3270,2025-06-15,3724,,3
2343,2025-06-15,1179,,1
743,2025-06-15,1976,,3
2463,2025-06-15,1816,,3
4276,2025-06-15,2703,,3
4408,2025-06-15,1440,,1
4337,2025-06-15,2025,,3
4962,2025-06-15,3541,,4
3586,2025-06-15,1260,,1
751,2025-06-15,794,,3
1217,2025-06-15,3202,,5
3083,2025-06-15,3398,,1
3925,2025-06-15,2605,,3
36,2025-06-15,3671,,5
135,2025-06-15,1281,,5
3317,2025-06-15,3784,,1
3123,2025-06-15,578,,1
3707,2025-06-15,4340,,1
84,2025-06-15,1389,3125,3
4837,2025-06-15,3646,,1
3395,2025-06-15,3888,,1
4602,2025-06-15,4214,,1
2448,2025-06-15,522,,3
5089,2025-06-15,3848,,5
76,2025-06-15,3831,,1
3690,2025-06-15,3556,,1
1367,2025-06-15,3780,,3
3299,2025-06-15,1632,,1
4713,2025-06-15,2243,,3
4524,2025-06-15,3237,,3
681,2025-06-15,4316,,3
4833,2025-06-15,1160,,5
1407,2025-06-15,2360,,1
2959,2025-06-15,3250,,1
3031,2025-06-15,2461,,3
4081,2025-06-15,1220,,3
1102,2025-06-15,646,,5
1143,2025-06-15,2705,,1
4233,2025-06-15,1356,,4
4459,2025-06-15,1851,,5
3526,2025-06-15,376,,3
1138,2025-06-15,284,,3
2584,2025-06-15,3746,,5
3033,2025-06-15,536,,3
1303,2025-06-15,1900,,3
3328,2025-06-15,3983,,5
1627,2025-06-15,2725,,3
2882,2025-06-15,3184,,5
3086,2025-06-15,3892,,4
2805,2025-06-15,115,,1
1843,2025-06-15,4220,,5
1624,2025-06-15,439,,5
1264,2025-06-15,569,,3
1458,2025-06-15,2912,,1
434,2025-06-15,827,,1
2734,2025-06-15,315,,5
2009,2025-06-15,1019,,5
3697,2025-06-15,668,,3
2709,2025-06-15,183,,5
2757,2025-06-15,681,,1
5054,2025-06-15,855,,3
1540,2025-06-15,3577,,3
624,2025-06-15,710,,1
1585,2025-06-15,249,,5
2374,2025-06-15,880,,5
1978,2025-06-15,3558,,1
5129,2025-06-15,2992,,5
3370,2025-06-15,2344,,1
3710,2025-06-15,107,,4
133,2025-06-15,2991,,5
1060,2025-06-15,1618,,1
2835,2025-06-15,2408,,3
4941,2025-06-15,2296,,5
2719,2025-06-15,1174,,3
2072,2025-06-15,2764,,4
4569,2025-06-15,1236,,5
5030,2025-06-15,4099,,5
795,2025-06-15,2645,,5
4059,2025-06-15,851,,5
3786,2025-06-15,2053,,3
3692,2025-06-15,3159,,5
3347,2025-06-15,3445,,3
700,2025-06-15,3407,,5
4946,2025-06-15,3159,,5
759,2025-06-15,2769,,3
4840,2025-06-15,3937,2125,5
139,2025-06-15,2313,,5
1453,2025-06-15,815,1597,1
292,2025-06-15,1054,,3
3945,2025-06-15,347,,3
2826,2025-06-15,2774,,1
2847,2025-06-15,4049,,3
4641,2025-06-15,1668,,3
1887,2025-06-15,2426,,1
1430,2025-06-15,2103,,1
785,2025-06-15,2453,,1
561,2025-06-15,426,,3
4384,2025-06-15,3664,,5
4665,2025-06-15,3294,,3
3434,2025-06-15,3137,,1
4511,2025-06-15,2616,,1
3089,2025-06-15,3112,,1
1291,2025-06-15,3738,,3
2955,2025-06-15,257,,3
3387,2025-06-15,3957,,3
1046,2025-06-15,2558,,1
2984,2025-06-15,3389,,1
1863,2025-06-15,2829,,1
5102,2025-06-15,2591,,1
3878,2025-06-15,2381,,3
3949,2025-06-15,1300,,1
491,2025-06-15,1792,,1
215,2025-06-15,1644,,3
4041,2025-06-15,2645,,5
1774,2025-06-15,2833,,1
1492,2025-06-15,1024,,3
2352,2025-06-15,1946,,1
2723,2025-06-15,2473,,3
145,2025-06-15,535,,1
2294,2025-06-15,1602,,1
4348,2025-06-15,438,,1
1438,2025-06-15,237,,1
2059,2025-06-15,2738,,1
1094,2025-06-15,1938,,1
2751,2025-06-15,840,,1
1611,2025-06-15,2271,,1
4085,2025-06-15,3406,,1
4003,2025-06-15,4269,,1
263,2025-06-15,1820,,1
3668,2025-06-15,1385,,5
4864,2025-06-15,2790,,1
3223,2025-06-15,494,,5
2831,2025-06-15,4285,,5
1963,2025-06-15,1301,,1
1267,2025-06-15,2261,,3
3897,2025-06-15,384,,5
3446,2025-06-15,2520,,3
337,2025-06-15,3032,,5
4300,2025-06-15,3733,,1
674,2025-06-15,819,,1
998,2025-06-15,1843,,1
5014,2025-06-15,3025,,1
2488,2025-06-15,941,,3
4781,2025-06-15,1756,,5
3793,2025-06-15,3000,,3
4772,2025-06-15,1289,,1
787,2025-06-15,2172,,1
221,2025-06-15,120,,3
5119,2025-06-15,1521,,1
2539,2025-06-15,1520,,1
1518,2025-06-15,1825,,1
958,2025-06-15,655,,1
4537,2025-06-15,355,106,3
1876,2025-06-15,4315,,4
4351,2025-06-15,1127,,5
1796,2025-06-15,1910,,3
1751,2025-06-15,3427,,1
3862,2025-06-15,2635,,3
1222,2025-06-15,2327,,3
1100,2025-06-15,3641,,1
4577,2025-06-15,427,,4
3601,2025-06-15,3581,,5
1883,2025-06-15,3549,,1
571,2025-06-15,4029,,1
5069,2025-06-15,2180,4227,1
4744,2025-06-15,1766,,1
3065,2025-06-15,2446,,1
2398,2025-06-15,3676,,1
1455,2025-06-15,2508,,1
4815,2025-06-15,3581,,5
557,2025-06-15,2946,1982,5
4057,2025-06-15,2991,,1
620,2025-06-15,1824,2686,4
1583,2025-06-15,2972,,1
91,2025-06-15,689,,1
3480,2025-06-15,1155,,1
1826,2025-06-15,3705,,3
2413,2025-06-15,1382,,1
4288,2025-06-15,3171,,3
5002,2025-06-15,3485,,3
589,2025-06-15,875,,1
66,2025-06-15,3545,,1
1740,2025-06-15,3062,,1
1203,2025-06-15,3562,,1
3084,2025-06-15,4191,,3
4106,2025-06-15,3424,,1
4849,2025-06-15,977,,5
928,2025-06-15,2320,,1
871,2025-06-15,2881,,3
2201,2025-06-15,1503,785,1
385,2025-06-15,1311,,1
1951,2025-06-15,3347,,1
378,2025-06-15,1117,,1
89,2025-06-15,1020,,5
4031,2025-06-15,2067,,1
4953,2025-06-15,161,,5
3534,2025-06-15,3664,,3
1910,2025-06-15,3708,,3
2425,2025-06-15,1845,,5
1472,2025-06-15,1918,,5
2948,2025-06-15,2147,865,1
2774,2025-06-15,485,,5
655,2025-06-15,1912,,1
404,2025-06-15,1425,,3
4638,2025-06-15,762,,1
3763,2025-06-15,1652,,3
4137,2025-06-15,2988,,5
748,2025-06-15,3387,,5
2829,2025-06-15,630,1879,5
520,2025-06-15,1046,,5
2293,2025-06-15,4084,,1
4365,2025-06-15,1887,,3
1411,2025-06-15,4183,,3
1806,2025-06-15,3345,,3
872,2025-06-15,3277,370,5
4404,2025-06-15,3608,865,1
3430,2025-06-15,3415,,1
2453,2025-06-15,3477,,5
2133,2025-06-15,3074,,1
1180,2025-06-15,372,,5
1219,2025-06-15,1933,,5
4429,2025-06-15,1605,,5
3134,2025-06-15,2075,865,1
2725,2025-06-15,1726,,1
4324,2025-06-16,3694,,1
808,2025-06-16,962,,1
2026,2025-06-16,1681,,3
2365,2025-06-16,2024,,1
2716,2025-06-16,2338,,1
4485,2025-06-16,1231,,4
1631,2025-06-16,2422,,1
200,2025-06-16,3984,,1
3920,2025-06-16,4297,,3
1307,2025-06-16,2681,1125,1
1440,2025-06-16,923,,5
3493,2025-06-16,2169,,5
1820,2025-06-16,3082,,1
2876,2025-06-16,3007,,1
3566,2025-06-16,3021,,1
2690,2025-06-16,3229,,3
41,2025-06-16,2305,,1
4167,2025-06-16,2816,,1
1041,2025-06-16,850,,3
1779,2025-06-16,932,,5
1448,2025-06-16,4356,,1
4740,2025-06-16,1145,,5
581,2025-06-16,464,,5
1058,2025-06-16,2712,,5
4522,2025-06-16,3195,,1
562,2025-06-16,1061,,1
1754,2025-06-16,1984,,1
4470,2025-06-16,2088,,1
1434,2025-06-16,3144,,5
1827,2025-06-16,2998,3740,2
2438,2025-06-16,43,,1
3908,2025-06-16,1606,,1
1122,2025-06-16,351,,4
77,2025-06-16,1171,,1
3414,2025-06-16,1227,,4
3783,2025-06-16,660,,1
3245,2025-06-16,3151,,3
894,2025-06-16,2259,,5
2969,2025-06-16,2970,,3
1526,2025-06-16,4099,,4
4559,2025-06-16,1764,,5
140,2025-06-16,2202,,3
3767,2025-06-16,80,,1
3045,2025-06-16,174,,5
3460,2025-06-16,411,,5
3085,2025-06-16,4204,,5
2993,2025-06-16,3334,,1
974,2025-06-16,2477,,3
2186,2025-06-16,2122,,1
3907,2025-06-16,4225,,1
2981,2025-06-16,442,,1
3955,2025-06-16,1939,,1
1560,2025-06-16,1450,,5
780,2025-06-16,3557,,1
3495,2025-06-16,2687,,5
5107,2025-06-16,4251,,1
1645,2025-06-16,3397,,1
3,2025-06-16,325,,1
1452,2025-06-16,1613,,3
1557,2025-06-16,4351,,5
4162,2025-06-16,3719,,3
4361,2025-06-16,1603,,1
3297,2025-06-16,1041,,5
85,2025-06-16,539,,1
1169,2025-06-16,2240,,5
2107,2025-06-16,3797,,3
4088,2025-06-16,3595,,1
2236,2025-06-16,1264,,1
4460,2025-06-16,88,,3
50,2025-06-16,3568,,5
496,2025-06-16,1409,,3
901,2025-06-16,1345,,5
445,2025-06-16,1916,,1
897,2025-06-16,2405,,1
3994,2025-06-16,2206,,5
3754,2025-06-16,3749,865,1
3398,2025-06-16,481,,3
4510,2025-06-16,1005,,1
1218,2025-06-16,1562,,3
1725,2025-06-16,1863,,1
3457,2025-06-16,2049,,1
2680,2025-06-16,1715,1687,5
2535,2025-06-16,4043,,1
1268,2025-06-16,4066,,3
1009,2025-06-16,2332,,1
2824,2025-06-16,2725,,5
2282,2025-06-16,353,,3
1835,2025-06-16,919,,1
474,2025-06-16,2263,,5
3169,2025-06-16,4093,,1
2572,2025-06-16,4045,,3
566,2025-06-16,1749,,1
1765,2025-06-16,460,,1
3547,2025-06-16,3312,,3
2048,2025-06-16,3504,,5
394,2025-06-16,2776,,1
1638,2025-06-16,2594,,5
2942,2025-06-16,460,,5
3993,2025-06-16,767,,5
1002,2025-06-16,3345,,5
543,2025-06-16,934,,3
134,2025-06-16,3827,,1
2787,2025-06-16,35,,3
158,2025-06-16,2603,,5
428,2025-06-16,1331,,3
1497,2025-06-16,2422,,1
3136,2025-06-16,2512,,1
4498,2025-06-16,574,,5
1228,2025-06-16,1582,,3
18,2025-06-16,19,,3
469,2025-06-16,1646,,3
1713,2025-06-16,2436,,3
2570,2025-06-16,318,,3
4720,2025-06-16,2806,,3
1055,2025-06-16,1818,,1
3413,2025-06-16,199,,5
2402,2025-06-16,3841,,5
4690,2025-06-16,3569,,5
157,2025-06-16,262,,2
1819,2025-06-16,3480,,1
1522,2025-06-16,2466,54,4
1945,2025-06-16,758,,1
4147,2025-06-16,45,,1
358,2025-06-16,4148,,1
2960,2025-06-16,2445,2445,5
2474,2025-06-16,3590,,3
2172,2025-06-16,1540,,3
2817,2025-06-16,2285,,2
3671,2025-06-16,3095,,1
3593,2025-06-16,3686,,5
3910,2025-06-16,462,,1
1696,2025-06-16,1267,,1
3873,2025-06-16,1899,,1
3397,2025-06-16,4087,2778,3
1724,2025-06-16,641,,3
2661,2025-06-16,1393,,5
1691,2025-06-16,833,,1
35,2025-06-16,41,,3
3870,2025-06-16,3099,,5
2603,2025-06-16,4134,,1
1840,2025-06-16,970,,1
413,2025-06-16,397,,5
3854,2025-06-16,3056,,3
456,2025-06-16,1367,,3
2888,2025-06-16,3240,,5
4787,2025-06-16,2875,,3
3714,2025-06-16,711,,3
5018,2025-06-16,1106,,1
3774,2025-06-16,1025,,3
796,2025-06-16,2652,,1
3341,2025-06-16,4226,,1
2632,2025-06-16,4311,,1
3355,2025-06-16,3069,,1
4964,2025-06-16,2833,,1
1446,2025-06-16,1677,,3
4101,2025-06-16,564,,5
480,2025-06-16,1717,,5
1389,2025-06-16,2329,,3
19,2025-06-16,3500,,5
1804,2025-06-16,392,,1
615,2025-06-16,378,,3
2662,2025-06-16,1210,2135,4
547,2025-06-16,1403,,5
1700,2025-06-16,694,,1
